exp,nights,budget,destino,pso_num_particles,pso_alpha,pso_beta,pso_gamma,pso_fitness,aco_num_ants,aco_evaporation,aco_alpha,aco_beta,aco_gamma,aco_fitness
32,3,1362,Matanzas,34,0.5646934453499391,1.5016317065691402,0.9336748480809206,-0.5741183007482922,28,0.6281282431082135,1.0552398009793424,0.834152766493094,1.1106074325275639,0.7820185474381802
33,8,1126,Camagüey,30,0.826460954612465,1.173950250550352,0.9995887948371827,-0.26505036492359274,35,0.7749471172201259,1.1121719868838493,0.7749129464573905,1.1129150666587602,0.8191376793999622
34,5,1148,La Habana,30,0.7188814969824067,1.3174338840944164,0.9636846189231767,-0.00803252178148528,20,0.494632578326095,1.2122213499759795,1.2005921870541112,0.5871864629699091,0.5386773460185539
35,4,913,Santa Maria,46,1.0313411153528371,1.342648257216057,0.6260106274311059,0.12423619984035161,50,0.5030179015968713,0.8875267122560196,1.1998712989970866,0.9126019887468939,0.22141804083616617
36,6,655,Holguín,10,1.2382624492220793,0.7173399397219933,1.0443976110559274,1.0199101623146216,43,0.8348540800920977,1.2028677576832523,0.6785727140962643,1.1185595282204837,1.0556889562879546
37,5,210,Cienfuegos,44,1.0021877835908968,1.152412727662931,0.845399488746172,0.10601483146872537,34,0.4400968289964393,1.1319341487180674,1.0082275977079989,0.8598382535739337,0.6753782554163321
38,5,547,Cienfuegos,37,0.9140346540908812,1.1179909166381967,0.9679744292709221,0.5454763767907617,30,0.8868845932986983,0.7386464491606578,1.4524629298058753,0.8088906210334672,0.4234708091411703
39,3,763,Varadero,44,0.4864979560607978,1.180382394259119,1.3331196496800832,-0.3972911947910126,20,0.5630813268016885,0.9826876622716302,1.373515669408651,0.6437966683197192,0.5894520922977833
40,10,755,Ciego de Ávila,28,1.4181271876609156,0.5065470089272438,1.0753258034118405,0.6594295068047349,48,0.8158823165046051,0.544508287141724,1.4358628670959854,1.0196288457622906,-0.6191793243662573
41,10,1043,Cienfuegos,18,1.19088782602478,0.5747859874511889,1.2343261865240314,0.4492480820304614,50,0.5976288083316182,1.1149747822827383,0.5998507371464136,1.2851744805708478,0.5624314966792131
42,3,1330,Varadero,47,0.7142090271807031,0.9260971954242587,1.359693777395038,0.43069423003454854,29,0.889727950879556,0.8623747486095442,1.053858931279907,1.0837663201105487,0.33394604797281374
43,6,756,Santiago,49,0.8442353899057011,0.7426724185912331,1.4130921915030656,-0.316398341612796,40,0.38356231714280964,0.9410444906728284,1.040691358799852,1.0182641505273196,-0.02647282033046372
44,6,1427,Ciego de Ávila,47,0.9658188825588626,1.0104508644702224,1.023730252970915,0.34854135518466023,25,0.37352758019140253,1.1577110311116825,0.6718799486538083,1.170409020234509,1.0205926742435583
45,7,354,Cienfuegos,13,1.20224411969522,1.2082334188747905,0.5895224614299895,0.8019408191685522,34,0.43737704251579024,0.8619000365296623,1.3150636452545243,0.8230363182158135,0.42874253583048144
46,4,611,Varadero,39,0.7898877755547586,0.6804153642344412,1.5296968602108003,-0.37039814329970516,16,0.39571797849832335,0.4576807998107648,1.1471259437003918,1.3951932564888436,0.19407574829355315
47,9,656,Varadero,15,1.60769099564383,0.6263074964935118,0.7660015078626586,1.0378140741571942,30,0.3081530026440855,1.1307664146573306,0.6774918385538954,1.1917417467887739,0.895526192937228
48,4,593,Santa Maria,29,1.1663719731172746,1.1688283791300658,0.66479964775266,0.6484711748578772,22,0.4700969490322716,0.5707218914280123,0.543056675056674,1.8862214335153138,0.3211519083901221
49,3,763,Cienfuegos,36,0.78044359154125,1.2665495403473328,0.953006868111417,-0.5934119521433537,41,0.5765217417798433,1.0107435968677014,0.7930576920044502,1.196198711127848,0.8544993948608546
50,9,413,Cienfuegos,42,1.4210513509497533,0.6661052412023851,0.9128434078478614,0.9899861020002098,39,0.5609502857795432,0.38366094668125417,1.2532274665494958,1.3631115867692498,-0.06957734848531727
51,6,253,Santiago,27,1.4949483342705014,0.9695975258638376,0.5354541398656609,1.2807802060676456,34,0.2890520534411566,1.5412126523826195,0.44405501400956254,1.014732333607818,1.0203097959266016
52,8,746,Ciego de Ávila,32,0.6336783982736534,1.2843717397004568,1.0819498620258896,0.41653197542323994,37,0.4514860444602008,0.5563397397634132,1.2010494228370214,1.2426108373995657,-0.6342109993075503
53,3,681,Varadero,48,1.122114065914844,0.9806251826837346,0.8972607514014216,0.6500353242423361,41,0.823107039455458,1.0704247093941515,1.074855522600075,0.8547197680057734,0.33484652204897747
54,3,609,Varadero,32,0.7798411329211216,1.2228065976656022,0.9973522694132765,-0.24287605817234525,37,0.6292680222724961,0.6117136470741015,1.4184695006553818,0.9698168522705168,-0.80999045698687
55,5,265,Ciego de Ávila,32,0.8010401669378187,1.0486963883865963,1.1502634446755848,-0.4253781455698264,41,0.20935552675383154,1.2605202112786977,0.5729073251276826,1.1665724635936197,1.125718487719243
56,3,399,Matanzas,44,1.2048914242661846,1.0017121293696487,0.793396446364167,0.8795551387329981,49,0.12869636660104727,0.5518439216438078,1.4714504542261229,0.9767056241300693,0.04124597222780302
57,6,1255,La Habana,50,0.8964328375385118,0.8925410076322403,1.2110261548292482,0.41977127105287493,24,0.6358745335146923,0.6069193177423164,1.239515011588327,1.1535656706693564,-0.5222058613328038
58,4,426,Camagüey,38,0.865152555064292,0.78346511742022,1.3513823275154881,0.07700494001221142,50,0.8010204570783458,1.0419526756607034,1.18523792415443,0.7728094001848665,0.5056954948426899
59,3,456,Holguín,48,0.7137733867480623,1.146699158004156,1.139527455247782,-0.18502959505590816,49,0.10075094173471386,1.0607577799753298,0.7246763904068187,1.2145658296178512,0.7240774539173443
60,9,1172,Cienfuegos,32,1.0583754845464448,0.7383065182448877,1.2033179972086674,0.5033020070581384,32,0.7010134454734684,1.276948763735518,0.722756467142362,1.0002947691221198,0.5786333365448301
61,6,301,Varadero,31,0.9903003947965878,1.0695762216852926,0.9401233835181196,0.610339597863581,50,0.1316456288223602,0.5446447545329921,1.4587567951022995,0.9965984503647081,0.10087142950111544
62,8,430,Santiago,44,1.2881677446062245,0.449179156175385,1.2626530992183904,1.1578564289685305,42,0.22945206944338273,1.097627699841717,0.9484293842907389,0.9539429158675442,-0.007590650359223017
63,6,361,Santiago,38,1.0896440333089086,0.5305917790430776,1.3797641876480136,0.09004876583848331,47,0.6201983378142264,1.2416635561851015,0.7635798749901748,0.9947565688247237,0.9039902654791324
64,9,1304,Matanzas,48,0.44944989819602066,1.2468143934868015,1.3037357083171779,0.09682537993860996,27,0.8387906293668871,0.7196306871006108,1.393694093708794,0.8866752191905952,0.25742830984060805
65,5,421,Santiago,15,1.5085918135518226,0.6186248148986054,0.8727833715495718,1.2988884864675496,46,0.8020735291433154,1.5851157507045281,0.910845024627758,0.5040392246677141,1.0127154908549054
66,9,1277,Holguín,40,1.1408146515956592,1.2064182401382537,0.6527671082660874,0.14283524522027047,50,0.7391921625917756,0.9151540408644814,1.0508557320377145,1.0339902270978043,0.4210466052613644
67,9,1261,La Habana,20,1.1536346505215989,0.76598951228266,1.0803758371957408,0.6748105159113289,14,0.436547348558446,1.4442070078698865,1.118463096811898,0.4373298953182154,0.4955053721885948
68,3,543,Cienfuegos,39,0.569410075540481,1.7165714325927173,0.7140184918668017,0.02393295738050155,30,0.28177490660617616,0.9822654553738926,0.887478012553608,1.130256532072499,0.6609319913746007
69,9,1488,Santa Maria,49,1.2787158164759074,0.9912613947457214,0.730022788778371,0.4718226855901733,37,0.3301647505479418,1.2983025402921526,0.6488182916142144,1.0528791680936331,0.8132343907834133
70,3,841,Ciego de Ávila,31,1.4088948381975765,0.9227709234682354,0.6683342383341879,0.5248297043318781,15,0.6530777397146035,1.4069375023128206,0.635026726162072,0.9580357715251072,0.8131462778495844
71,4,1337,Cienfuegos,50,0.7216464696217814,0.8140069859457906,1.4643465444324282,0.03490600259464882,22,0.31110531763462457,1.156729199290853,0.7125915684562248,1.130679232252922,0.8649823954193178
72,6,969,Cienfuegos,41,1.286614197869604,0.765522820585727,0.947862981544669,0.7755268873832877,45,0.43010573850498346,0.5656500777572169,0.8342821445754262,1.600067777667357,0.07960201312293683
73,7,1221,Santa Maria,45,0.8762350292460221,1.0151266716717404,1.1086382990822377,0.24079545270896607,26,0.12520220928902515,1.0125123765629953,0.930469773640109,1.057017849796896,0.4357426220256869
74,3,438,Varadero,39,1.1838377836235556,1.1743406075892922,0.6418216087871517,0.7055605903766251,34,0.8430847462125832,1.7411787343166794,0.6773315603909492,0.5814897052923713,0.8521972954387511
75,4,375,Holguín,46,1.4220343070235804,0.6555613382638444,0.922404354712575,0.5034334623441914,36,0.3238143990648215,0.746938825742874,1.0592428208050324,1.1938183534520936,0.15392280787474089
76,3,260,Ciego de Ávila,31,0.5249737948338922,1.6647435663400811,0.8102826388260269,-0.697807054672088,44,0.2677620385629963,0.7660837147751094,0.8130543256859105,1.4208619595389802,0.3891033026996916
77,9,979,La Habana,40,1.2292795605361797,1.3611540639581603,0.40956637550566,0.2381792019094341,46,0.8300460949505367,1.0066549050888052,0.6767567149141978,1.3165883799969973,0.8355647243520697
78,10,248,Matanzas,27,1.1663317039379846,0.9427557032708108,0.8909125927912047,0.8971911831122594,48,0.752896514618706,1.1283385598418916,1.0305409806079764,0.841120459550132,0.6763855456357142
79,3,1020,Ciego de Ávila,18,1.0696380597611517,1.138694725433957,0.7916672148048911,-0.9571368762650402,13,0.16028479323160782,0.6428552491157085,1.684863773807772,0.6722809770765195,0.22105192538838597
80,4,1439,Matanzas,26,0.8675585328362819,1.2396485142557552,0.8927929529079632,0.1262688808083744,15,0.37479209407683567,0.8463120293405777,1.3010304817531815,0.8526574889062407,0.6800220040765546
81,9,572,Matanzas,24,1.2148133147663451,0.636403642170943,1.1487830430627117,1.0691604655828784,47,0.5867404486787943,1.0222851049248778,1.1850891429724457,0.7926257521026763,0.37890617913529273
82,6,788,Holguín,45,1.2743566077879669,0.528663555114173,1.1969798370978602,0.6402580964609966,48,0.34112480420697644,1.4073434094732125,0.6826387198574053,0.9100178706693822,1.2307816329097676
83,4,897,Santa Maria,29,1.1723969118135333,0.83789698966328,0.9897060985231863,0.20056817854714037,15,0.4130126632294173,1.2399420755001385,0.6932585774589298,1.0667993470409318,0.8200184137183839
84,3,813,Santa Maria,40,0.8191713315917957,1.3966392177061593,0.784189450702045,0.40676996633212037,38,0.42716940268756143,1.3787740639403145,0.6542778913129255,0.96694804474676,0.9550138394728466
85,8,952,Santiago,50,0.8527084716401346,1.2256044909896933,0.9216870373701723,-0.4235438298022516,33,0.1520041987167894,0.6097652869200532,0.9503125557349064,1.4399221573450407,-0.2508951409153337
86,3,620,Ciego de Ávila,20,0.6538788680490667,0.8995380785568288,1.4465830533941042,-0.6264663350263424,48,0.2993524471987429,0.80410252379035,1.4570287040111523,0.7388687721984978,0.24244006116021632
87,5,417,Camagüey,26,0.9387357269182549,1.009525926706919,1.0517383463748262,0.7347910952602915,48,0.16368498691700634,1.3093332550659835,0.8257157720287174,0.8649509729052989,0.7271286780368267
88,8,1222,Santa Maria,21,1.0980849186517216,1.1957144145837735,0.7062006667645048,0.7282330083410993,38,0.7237915331214727,0.46807221739942156,0.9711256168653,1.5608021657352784,0.05424363528681814
89,10,1453,Cienfuegos,45,1.3541394274936986,0.5983591683142602,1.047501404192041,0.6437527531519474,30,0.4780371827825117,1.5862103151868197,0.48993607380626303,0.9238536110069175,1.1212459831016004
90,9,1474,Camagüey,27,0.9942189791162946,1.0839206499662783,0.9218603709174269,0.38795827659278304,46,0.6872340799265259,0.6067143476600622,1.205294160631755,1.1879914917081826,-0.02390774467410023
91,3,633,Santiago,31,1.3710047593833732,0.6676203650239427,0.9613748755926836,1.155557468984018,25,0.29491498998419985,1.0672319249844493,0.431012845377535,1.5017552296380159,0.782552279314386
92,8,1176,Santa Maria,14,0.936277260471877,0.5150080423107604,1.5487146972173624,0.44001698299104547,48,0.3785923383212091,1.400854651872153,0.9595031944287082,0.6396421536991391,0.8335505959828969
93,6,872,Holguín,40,0.6701566586881155,0.826774726486647,1.5030686148252375,-0.16809547132964597,48,0.38940726882572785,1.1621304117010034,0.944059452361131,0.8938101359378657,0.6599730572576225
94,3,403,Cienfuegos,50,0.7489686008175925,0.8980619474970161,1.3529694516853914,-0.2770654537692384,43,0.48719862320760354,1.4456787524006796,0.6067740525317487,0.9475471950675715,1.247915357501443
95,5,348,Holguín,31,1.1460120077048814,0.9485388525175206,0.9054491397775979,0.892692136143237,15,0.7383373913064962,1.250316081191207,1.0437035678380897,0.7059803509707033,1.0903057781080157
96,7,1099,Camagüey,25,0.5185496188836164,1.3352313651869994,1.1462190159293844,0.1814076382560191,31,0.6517111142708625,0.7733797889701804,1.749964583710479,0.4766556273193406,-0.8337070279056652
97,10,1093,Holguín,17,1.6019373046927081,0.6113334251654913,0.7867292701418008,1.434448695058327,48,0.7915270185028703,0.6597582639141323,0.9912136283980406,1.3490281076878272,0.1207010137535392
98,9,357,Holguín,35,1.0940596119381922,0.845756425516774,1.0601839625450336,0.009351731909750333,45,0.27490880298346926,1.206289924098836,1.1122124988142246,0.6814975770869389,0.5223602979599746
99,6,1060,Santa Maria,42,0.8644853477209686,0.8255011600762687,1.3100134922027624,0.28143361373636466,50,0.10296732554086661,0.7904403073029056,1.687477090638372,0.5220826020587226,0.006634531172349904
100,7,752,Camagüey,32,1.2650629620412468,0.7547640314409798,0.9801730065177737,0.29822902986881894,10,0.8918688649113865,1.115932481887397,1.2064336087544814,0.6776339093581217,0.6660950146699366
101,6,354,Santiago,46,1.440370412383638,0.9347401988017932,0.6248893888145688,0.4245358711459601,37,0.41129702898594156,0.5593649788032659,1.2079935241692197,1.2326414970275148,0.30921964161550686
102,8,687,Cienfuegos,48,0.8208488076105128,0.6462128608333584,1.5329383315561287,0.06782175327227166,26,0.6098898829428399,1.2164199346742572,1.2892925111828806,0.4942875541428621,1.0356251916512416
103,5,365,Holguín,28,1.596524684501673,0.7931503511429854,0.6103249643553418,0.623911211646734,40,0.2567469418371152,1.1151434130265787,1.0033395530707259,0.8815170339026954,0.61930337158028
104,10,1016,Santiago,48,1.2320084155901607,0.8260103647687709,0.9419812196410682,0.3556506769448813,40,0.2785859525171406,1.2043945687672664,0.9172172885957114,0.8783881426370221,0.5596676599833303
105,9,416,Camagüey,47,0.45425904155533064,1.3312540639345423,1.214486894510127,0.06396756672618448,44,0.7138853646084939,0.6219446798399876,1.804056382970618,0.5739989371893945,0.04512899368727735
106,5,419,Santiago,46,1.1005789301452193,0.7855634785449233,1.1138575913098572,0.25013699756941676,20,0.40000573797280436,1.3591885900816172,0.6851789115793505,0.9556324983390325,0.8200314137568824
107,4,1114,Camagüey,20,0.6817304569016533,0.8987944026875304,1.4194751404108161,-0.3606592703790435,21,0.512381666537713,1.0410393044941482,1.1740145968880333,0.7849460986178189,0.5441191188618031
108,4,1062,La Habana,50,1.0760312282103939,0.617189966784188,1.306778805005418,0.2893527911014744,36,0.2464451371607339,1.0837638498136684,1.1234180960465316,0.7928180541397998,0.6131312841342045
